,2,1. What is your gender?,2. How old were you at your last birthday?,47a. I have unrealistic time pressures,19a. My supervisor communicates effectively,"17d. I am fairly remunerated (e.g. salary, superannuation) for the work that I do","17e. I am satisfied with my non-monetary employment conditions (e.g. leave, flexible work arrangements, other benefits)"
44725,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,3.0,4.0
44726,"Large (1,001 or more employees)",Male,Under 40 years,3.0,3.0,2.0,4.0
44727,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44728,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,5.0
44729,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,4.0
44730,"Medium (251 to 1,000 employees)",Male,Under 40 years,4.0,4.0,5.0,4.0
44731,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44732,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,4.0,4.0
44733,"Large (1,001 or more employees)",Female,Under 40 years,3.0,3.0,5.0,4.0
44734,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,2.0
44735,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,4.0,5.0
44736,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,4.0
44737,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44738,"Large (1,001 or more employees)",Female,Under 40 years,1.0,2.0,4.0,2.0
44739,"Large (1,001 or more employees)",Male,Under 40 years,2.0,5.0,5.0,5.0
44740,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
44741,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,3.0
44742,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,4.0,5.0
44743,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,1.0,3.0
44744,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,4.0,4.0
44745,Small (Less than 250 employees),Female,Under 40 years,5.0,5.0,5.0,5.0
44746,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44747,"Large (1,001 or more employees)",Female,Under 40 years,5.0,5.0,5.0,5.0
44748,"Medium (251 to 1,000 employees)",Male,Under 40 years,4.0,2.0,3.0,2.0
44749,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,4.0
44750,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,4.0,5.0
44751,"Medium (251 to 1,000 employees)",Female,Under 40 years,2.0,5.0,4.0,4.0
44752,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,2.0,4.0
44753,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,5.0,4.0,5.0
44754,"Large (1,001 or more employees)",Male,Under 40 years,5.0,5.0,4.0,4.0
44755,Small (Less than 250 employees),Female,Under 40 years,4.0,4.0,5.0,5.0
44756,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,4.0
44757,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,3.0
44758,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,2.0,5.0
44759,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44760,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,4.0,4.0
44761,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,1.0,2.0
44762,"Medium (251 to 1,000 employees)",Male,Under 40 years,3.0,3.0,4.0,4.0
44763,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,5.0,5.0
44764,"Medium (251 to 1,000 employees)",Male,Under 40 years,4.0,4.0,3.0,4.0
44765,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,3.0,4.0
44766,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,2.0,5.0
44767,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,4.0,4.0
44768,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,5.0
44769,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44770,"Medium (251 to 1,000 employees)",Male,Under 40 years,2.0,4.0,2.0,4.0
44771,"Large (1,001 or more employees)",Female,Under 40 years,5.0,4.0,4.0,4.0
44772,Small (Less than 250 employees),Female,Under 40 years,4.0,4.0,4.0,4.0
44773,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,4.0,5.0
44774,"Large (1,001 or more employees)",Female,Under 40 years,1.0,1.0,1.0,1.0
44775,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,4.0,4.0
44776,"Large (1,001 or more employees)",Male,Under 40 years,2.0,2.0,3.0,4.0
44777,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,5.0,5.0
44778,"Large (1,001 or more employees)",Male,Under 40 years,2.0,5.0,3.0,3.0
44779,"Large (1,001 or more employees)",Male,Under 40 years,2.0,3.0,4.0,1.0
44780,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,2.0,4.0
44781,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,5.0,4.0
44782,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,5.0
44783,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44784,"Large (1,001 or more employees)",Male,Under 40 years,5.0,4.0,4.0,1.0
44785,"Large (1,001 or more employees)",Female,Under 40 years,5.0,4.0,4.0,4.0
44786,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,3.0,4.0
44787,"Large (1,001 or more employees)",Male,Under 40 years,3.0,2.0,1.0,3.0
44788,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,4.0
44789,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44790,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,3.0
44791,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,3.0,3.0
44792,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,3.0,4.0
44793,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,3.0
44794,"Large (1,001 or more employees)",Female,Under 40 years,4.0,2.0,4.0,4.0
44795,"Medium (251 to 1,000 employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44796,"Medium (251 to 1,000 employees)",Male,Under 40 years,1.0,1.0,2.0,5.0
44797,"Large (1,001 or more employees)",Male,Under 40 years,2.0,1.0,1.0,4.0
44798,"Large (1,001 or more employees)",Male,Under 40 years,5.0,4.0,3.0,4.0
44799,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,5.0
44800,Small (Less than 250 employees),Female,Under 40 years,2.0,5.0,5.0,4.0
44801,"Large (1,001 or more employees)",Female,Under 40 years,2.0,2.0,3.0,4.0
44802,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,3.0,4.0
44803,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,4.0
44804,"Large (1,001 or more employees)",Male,Under 40 years,1.0,5.0,4.0,5.0
44805,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,5.0
44806,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,3.0,2.0
44807,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44808,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,4.0,5.0
44809,"Large (1,001 or more employees)",Female,Under 40 years,2.0,2.0,4.0,4.0
44810,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44811,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,3.0,3.0
44812,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44813,"Large (1,001 or more employees)",Female,Under 40 years,3.0,3.0,3.0,1.0
44814,"Large (1,001 or more employees)",Female,Under 40 years,3.0,3.0,4.0,5.0
44815,"Large (1,001 or more employees)",Male,Under 40 years,1.0,5.0,1.0,5.0
44816,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,3.0
44817,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44818,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,3.0,4.0
44819,"Large (1,001 or more employees)",Male,Under 40 years,1.0,4.0,3.0,4.0
44820,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,5.0,5.0
44821,"Large (1,001 or more employees)",Female,Under 40 years,3.0,1.0,4.0,4.0
44822,"Large (1,001 or more employees)",Female,Under 40 years,5.0,5.0,5.0,5.0
44823,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,4.0
44824,"Large (1,001 or more employees)",Female,Under 40 years,1.0,3.0,3.0,3.0
44825,"Medium (251 to 1,000 employees)",Male,Under 40 years,3.0,3.0,4.0,4.0
44826,"Large (1,001 or more employees)",Male,Under 40 years,2.0,5.0,3.0,4.0
44827,"Large (1,001 or more employees)",Male,Under 40 years,5.0,5.0,4.0,4.0
44828,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,2.0,4.0
44829,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,3.0
44830,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,4.0
44831,"Large (1,001 or more employees)",Male,Under 40 years,1.0,5.0,1.0,5.0
44832,"Large (1,001 or more employees)",Female,Under 40 years,1.0,4.0,4.0,1.0
44833,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,4.0
44834,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,3.0
44835,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
44836,Small (Less than 250 employees),Female,Under 40 years,3.0,4.0,2.0,4.0
44837,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,5.0
44838,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,4.0,4.0,3.0
44839,"Large (1,001 or more employees)",Female,Under 40 years,1.0,1.0,4.0,2.0
44840,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,4.0
44841,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,3.0
44842,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,5.0
44843,"Medium (251 to 1,000 employees)",Male,Under 40 years,4.0,1.0,1.0,4.0
44844,"Large (1,001 or more employees)",Female,Under 40 years,5.0,4.0,4.0,5.0
44845,"Medium (251 to 1,000 employees)",Female,Under 40 years,4.0,5.0,2.0,5.0
44846,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44847,"Large (1,001 or more employees)",Male,Under 40 years,3.0,3.0,2.0,4.0
44848,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44849,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44850,Small (Less than 250 employees),Male,Under 40 years,4.0,4.0,4.0,4.0
44851,"Large (1,001 or more employees)",Female,Under 40 years,5.0,5.0,5.0,1.0
44852,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44853,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44854,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,1.0,4.0
44855,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,5.0,5.0
44856,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,1.0,5.0
44857,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44858,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,2.0
44859,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
44860,Small (Less than 250 employees),Female,Under 40 years,3.0,4.0,4.0,2.0
44861,"Large (1,001 or more employees)",Male,Under 40 years,5.0,5.0,4.0,5.0
44862,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44863,"Large (1,001 or more employees)",Male,Under 40 years,5.0,5.0,4.0,5.0
44864,"Large (1,001 or more employees)",Male,Under 40 years,4.0,3.0,3.0,3.0
44865,"Medium (251 to 1,000 employees)",Female,Under 40 years,4.0,4.0,4.0,3.0
44866,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44867,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,1.0,2.0
44868,"Large (1,001 or more employees)",Male,Under 40 years,2.0,2.0,4.0,2.0
44869,"Medium (251 to 1,000 employees)",Female,Under 40 years,2.0,4.0,2.0,2.0
44870,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,4.0,4.0
44871,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,4.0
44872,"Large (1,001 or more employees)",Male,Under 40 years,2.0,5.0,3.0,5.0
44873,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44874,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,4.0,4.0
44875,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,3.0,2.0
44876,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44877,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,5.0,4.0
44878,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,3.0,3.0,4.0
44879,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
44880,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44881,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,2.0
44882,"Large (1,001 or more employees)",Male,Under 40 years,3.0,3.0,4.0,4.0
44883,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44884,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,4.0,2.0,4.0
44885,"Medium (251 to 1,000 employees)",Female,Under 40 years,2.0,5.0,5.0,5.0
44886,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,4.0,4.0
44887,"Large (1,001 or more employees)",Female,Under 40 years,1.0,1.0,1.0,1.0
44888,"Large (1,001 or more employees)",Female,Under 40 years,4.0,2.0,4.0,4.0
44889,"Medium (251 to 1,000 employees)",Male,Under 40 years,3.0,5.0,4.0,4.0
44890,"Large (1,001 or more employees)",Female,Under 40 years,5.0,4.0,4.0,4.0
44891,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,3.0,4.0,4.0
44892,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,5.0
44893,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,4.0
44894,"Medium (251 to 1,000 employees)",Female,Under 40 years,4.0,5.0,5.0,5.0
44895,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,4.0
44896,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,5.0
44897,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,4.0
44898,"Large (1,001 or more employees)",Female,Under 40 years,1.0,3.0,3.0,4.0
44899,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,3.0,5.0
44900,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,4.0
44901,"Medium (251 to 1,000 employees)",Female,Under 40 years,2.0,4.0,2.0,4.0
44902,"Large (1,001 or more employees)",Female,Under 40 years,1.0,5.0,4.0,4.0
44903,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,5.0,3.0,4.0
44904,"Medium (251 to 1,000 employees)",Male,Under 40 years,3.0,2.0,4.0,4.0
44905,"Large (1,001 or more employees)",Male,Under 40 years,3.0,3.0,1.0,3.0
44906,"Large (1,001 or more employees)",Female,Under 40 years,1.0,5.0,1.0,1.0
44907,"Large (1,001 or more employees)",Female,Under 40 years,2.0,2.0,4.0,2.0
44908,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44909,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,2.0,2.0
44910,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44911,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,4.0,4.0
44912,"Large (1,001 or more employees)",Female,Under 40 years,1.0,2.0,2.0,2.0
44913,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,4.0,3.0
44914,"Medium (251 to 1,000 employees)",Female,Under 40 years,4.0,5.0,4.0,4.0
44915,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,4.0,4.0
44916,"Large (1,001 or more employees)",Male,Under 40 years,4.0,2.0,1.0,1.0
44917,"Large (1,001 or more employees)",Male,Under 40 years,2.0,1.0,1.0,4.0
44918,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44919,"Large (1,001 or more employees)",Female,Under 40 years,4.0,3.0,4.0,2.0
44920,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,3.0,5.0
44921,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,4.0
44922,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,5.0,5.0
44923,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,5.0,5.0
44924,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,4.0
44925,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,5.0,5.0
44926,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,4.0,4.0
44927,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44928,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,3.0,4.0
44929,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,4.0,5.0
44930,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,3.0,2.0
44931,"Large (1,001 or more employees)",Male,Under 40 years,3.0,3.0,4.0,4.0
44932,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,5.0
44933,"Large (1,001 or more employees)",Male,Under 40 years,3.0,5.0,5.0,5.0
44934,Small (Less than 250 employees),Male,Under 40 years,5.0,3.0,2.0,4.0
44935,"Large (1,001 or more employees)",Female,Under 40 years,1.0,1.0,5.0,5.0
44936,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,5.0
44937,"Large (1,001 or more employees)",Female,Under 40 years,3.0,2.0,3.0,4.0
44938,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,2.0,3.0
44939,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,5.0,5.0
44940,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,4.0,4.0
44941,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,4.0,5.0
44942,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,5.0,5.0
44943,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,5.0,5.0
44944,"Large (1,001 or more employees)",Female,Under 40 years,5.0,5.0,5.0,5.0
44945,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,5.0,5.0
44946,Small (Less than 250 employees),Female,Under 40 years,5.0,5.0,4.0,4.0
44947,"Large (1,001 or more employees)",Male,Under 40 years,3.0,4.0,2.0,1.0
44948,"Large (1,001 or more employees)",Female,Under 40 years,2.0,3.0,4.0,5.0
44949,"Medium (251 to 1,000 employees)",Male,Under 40 years,3.0,5.0,2.0,3.0
44950,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,5.0
44951,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,3.0,3.0
44952,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,3.0,4.0
44953,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,3.0,3.0
44954,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,3.0,4.0
44955,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,4.0
44956,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,5.0
44957,Small (Less than 250 employees),Female,Under 40 years,3.0,4.0,1.0,5.0
44958,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44959,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,4.0,4.0
44960,"Large (1,001 or more employees)",Male,Under 40 years,2.0,1.0,2.0,3.0
44961,"Large (1,001 or more employees)",Male,Under 40 years,1.0,2.0,1.0,4.0
44962,Small (Less than 250 employees),Male,Under 40 years,5.0,4.0,4.0,4.0
44963,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,5.0,5.0
44964,"Large (1,001 or more employees)",Female,Under 40 years,2.0,3.0,4.0,5.0
44965,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,4.0,4.0
44966,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44967,"Large (1,001 or more employees)",Female,Under 40 years,2.0,5.0,4.0,5.0
44968,"Large (1,001 or more employees)",Female,Under 40 years,4.0,5.0,5.0,5.0
44969,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
44970,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,3.0,4.0
44971,"Large (1,001 or more employees)",Female,Under 40 years,2.0,4.0,5.0,5.0
44972,"Large (1,001 or more employees)",Female,Under 40 years,4.0,4.0,4.0,4.0
44973,"Large (1,001 or more employees)",Male,Under 40 years,2.0,4.0,4.0,3.0
44974,"Large (1,001 or more employees)",Male,Under 40 years,4.0,5.0,5.0,5.0
44975,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,3.0,4.0
44976,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,2.0,4.0
44977,"Large (1,001 or more employees)",Male,Under 40 years,4.0,4.0,4.0,4.0
44978,"Large (1,001 or more employees)",Female,Under 40 years,3.0,4.0,4.0,4.0
44979,"Medium (251 to 1,000 employees)",Female,Under 40 years,3.0,1.0,1.0,1.0
44980,"Large (1,001 or more employees)",Female,Under 40 years,3.0,3.0,2.0,4.0
44981,"Large (1,001 or more employees)",Female,Under 40 years,3.0,5.0,4.0,4.0
